reg;semaine_glissante;pop;P;T;nom_region
27;2020-12-04-2020-12-10;2783039;5585;62022;Bourgogne-Franche-Comté
27;2020-12-05-2020-12-11;2783039;5660;63215;Bourgogne-Franche-Comté
27;2020-12-06-2020-12-12;2783039;5821;64420;Bourgogne-Franche-Comté
27;2020-12-07-2020-12-13;2783039;5854;64481;Bourgogne-Franche-Comté
27;2020-12-08-2020-12-14;2783039;6073;65926;Bourgogne-Franche-Comté
27;2020-12-09-2020-12-15;2783039;6354;68484;Bourgogne-Franche-Comté
27;2020-12-10-2020-12-16;2783039;6558;71838;Bourgogne-Franche-Comté
27;2020-12-11-2020-12-17;2783039;6736;75756;Bourgogne-Franche-Comté
27;2020-12-12-2020-12-18;2783039;6927;82724;Bourgogne-Franche-Comté
27;2020-12-13-2020-12-19;2783039;6957;87954;Bourgogne-Franche-Comté
27;2020-12-14-2020-12-20;2783039;6966;88640;Bourgogne-Franche-Comté
27;2020-12-15-2020-12-21;2783039;7197;99656;Bourgogne-Franche-Comté
27;2020-12-16-2020-12-22;2783039;7291;114049;Bourgogne-Franche-Comté
27;2020-12-17-2020-12-23;2783039;7207;127632;Bourgogne-Franche-Comté
27;2020-12-18-2020-12-24;2783039;7047;133472;Bourgogne-Franche-Comté
27;2020-12-19-2020-12-25;2783039;5944;116747;Bourgogne-Franche-Comté
27;2020-12-20-2020-12-26;2783039;5997;114570;Bourgogne-Franche-Comté
27;2020-12-21-2020-12-27;2783039;5973;114135;Bourgogne-Franche-Comté
27;2020-12-22-2020-12-28;2783039;5942;103396;Bourgogne-Franche-Comté
27;2020-12-23-2020-12-29;2783039;6050;90032;Bourgogne-Franche-Comté
27;2020-12-24-2020-12-30;2783039;6287;80080;Bourgogne-Franche-Comté
27;2020-12-25-2020-12-31;2783039;6525;75697;Bourgogne-Franche-Comté
27;2020-12-26-2021-01-01;2783039;6553;75709;Bourgogne-Franche-Comté
27;2020-12-27-2021-01-02;2783039;6825;77240;Bourgogne-Franche-Comté
27;2020-12-28-2021-01-03;2783039;6864;77262;Bourgogne-Franche-Comté
27;2020-12-29-2021-01-04;2783039;7204;80939;Bourgogne-Franche-Comté
27;2020-12-30-2021-01-05;2783039;7255;81946;Bourgogne-Franche-Comté
27;2020-12-31-2021-01-06;2783039;7132;78772;Bourgogne-Franche-Comté
27;2021-01-01-2021-01-07;2783039;7127;78848;Bourgogne-Franche-Comté
27;2021-01-02-2021-01-08;2783039;8221;92515;Bourgogne-Franche-Comté
27;2021-01-03-2021-01-09;2783039;7985;90342;Bourgogne-Franche-Comté
27;2021-01-04-2021-01-10;2783039;7935;90175;Bourgogne-Franche-Comté
27;2021-01-05-2021-01-11;2783039;7643;86536;Bourgogne-Franche-Comté
27;2021-01-06-2021-01-12;2783039;7208;84183;Bourgogne-Franche-Comté
27;2021-01-07-2021-01-13;2783039;6990;82368;Bourgogne-Franche-Comté
27;2021-01-08-2021-01-14;2783039;6868;80411;Bourgogne-Franche-Comté
27;2021-01-09-2021-01-15;2783039;6845;79626;Bourgogne-Franche-Comté
27;2021-01-10-2021-01-16;2783039;6770;79045;Bourgogne-Franche-Comté
27;2021-01-11-2021-01-17;2783039;6767;78866;Bourgogne-Franche-Comté
27;2021-01-12-2021-01-18;2783039;6585;76578;Bourgogne-Franche-Comté
27;2021-01-13-2021-01-19;2783039;6813;76918;Bourgogne-Franche-Comté
27;2021-01-14-2021-01-20;2783039;6824;77111;Bourgogne-Franche-Comté
27;2021-01-15-2021-01-21;2783039;6855;78265;Bourgogne-Franche-Comté
27;2021-01-16-2021-01-22;2783039;6878;79023;Bourgogne-Franche-Comté
27;2021-01-17-2021-01-23;2783039;6878;79500;Bourgogne-Franche-Comté
27;2021-01-18-2021-01-24;2783039;6856;79472;Bourgogne-Franche-Comté
27;2021-01-19-2021-01-25;2783039;6859;80372;Bourgogne-Franche-Comté
27;2021-01-20-2021-01-26;2783039;6659;80311;Bourgogne-Franche-Comté
27;2021-01-21-2021-01-27;2783039;6538;80956;Bourgogne-Franche-Comté
27;2021-01-22-2021-01-28;2783039;6425;81894;Bourgogne-Franche-Comté
27;2021-01-23-2021-01-29;2783039;6300;82795;Bourgogne-Franche-Comté
27;2021-01-24-2021-01-30;2783039;6239;82982;Bourgogne-Franche-Comté
27;2021-01-25-2021-01-31;2783039;6251;83034;Bourgogne-Franche-Comté
27;2021-01-26-2021-02-01;2783039;6116;81832;Bourgogne-Franche-Comté
27;2021-01-27-2021-02-02;2783039;5990;82114;Bourgogne-Franche-Comté
27;2021-01-28-2021-02-03;2783039;5850;81962;Bourgogne-Franche-Comté
27;2021-01-29-2021-02-04;2783039;5707;81729;Bourgogne-Franche-Comté
27;2021-01-30-2021-02-05;2783039;5523;81908;Bourgogne-Franche-Comté
27;2021-01-31-2021-02-06;2783039;5391;82249;Bourgogne-Franche-Comté
27;2021-02-01-2021-02-07;2783039;5365;82208;Bourgogne-Franche-Comté
27;2021-02-02-2021-02-08;2783039;5123;79825;Bourgogne-Franche-Comté
27;2021-02-03-2021-02-09;2783039;4939;77922;Bourgogne-Franche-Comté
27;2021-02-04-2021-02-10;2783039;4955;76831;Bourgogne-Franche-Comté
27;2021-02-05-2021-02-11;2783039;4829;74738;Bourgogne-Franche-Comté
27;2021-02-06-2021-02-12;2783039;4679;72620;Bourgogne-Franche-Comté
27;2021-02-07-2021-02-13;2783039;4585;71418;Bourgogne-Franche-Comté
27;2021-02-08-2021-02-14;2783039;4585;71344;Bourgogne-Franche-Comté
27;2021-02-09-2021-02-15;2783039;4403;69604;Bourgogne-Franche-Comté
27;2021-02-10-2021-02-16;2783039;4333;68098;Bourgogne-Franche-Comté
27;2021-02-11-2021-02-17;2783039;4190;66321;Bourgogne-Franche-Comté
27;2021-02-12-2021-02-18;2783039;4173;64806;Bourgogne-Franche-Comté
27;2021-02-13-2021-02-19;2783039;4250;63766;Bourgogne-Franche-Comté
27;2021-02-14-2021-02-20;2783039;4354;63574;Bourgogne-Franche-Comté
27;2021-02-15-2021-02-21;2783039;4369;63716;Bourgogne-Franche-Comté
27;2021-02-16-2021-02-22;2783039;4470;63880;Bourgogne-Franche-Comté
27;2021-02-17-2021-02-23;2783039;4549;64028;Bourgogne-Franche-Comté
27;2021-02-18-2021-02-24;2783039;4579;64330;Bourgogne-Franche-Comté
27;2021-02-19-2021-02-25;2783039;4687;65435;Bourgogne-Franche-Comté
27;2021-02-20-2021-02-26;2783039;4651;66710;Bourgogne-Franche-Comté
27;2021-02-21-2021-02-27;2783039;4599;67205;Bourgogne-Franche-Comté
27;2021-02-22-2021-02-28;2783039;4574;66950;Bourgogne-Franche-Comté
27;2021-02-23-2021-03-01;2783039;4507;66846;Bourgogne-Franche-Comté
27;2021-02-24-2021-03-02;2783039;4408;67421;Bourgogne-Franche-Comté
27;2021-02-25-2021-03-03;2783039;4428;68106;Bourgogne-Franche-Comté
27;2021-02-26-2021-03-04;2783039;4274;70087;Bourgogne-Franche-Comté
27;2021-02-27-2021-03-05;2783039;4236;71500;Bourgogne-Franche-Comté
27;2021-02-28-2021-03-06;2783039;4221;71769;Bourgogne-Franche-Comté
27;2021-03-01-2021-03-07;2783039;4226;71710;Bourgogne-Franche-Comté
27;2021-03-02-2021-03-08;2783039;4303;72036;Bourgogne-Franche-Comté
27;2021-03-03-2021-03-09;2783039;4446;73595;Bourgogne-Franche-Comté
27;2021-03-04-2021-03-10;2783039;4613;75440;Bourgogne-Franche-Comté
27;2021-03-05-2021-03-11;2783039;4866;78530;Bourgogne-Franche-Comté
27;2021-03-06-2021-03-12;2783039;5080;82564;Bourgogne-Franche-Comté
27;2021-03-07-2021-03-13;2783039;5268;84673;Bourgogne-Franche-Comté
27;2021-03-08-2021-03-14;2783039;5320;85046;Bourgogne-Franche-Comté
27;2021-03-09-2021-03-15;2783039;5614;87108;Bourgogne-Franche-Comté
27;2021-03-10-2021-03-16;2783039;5853;89717;Bourgogne-Franche-Comté
27;2021-03-11-2021-03-17;2783039;5909;90134;Bourgogne-Franche-Comté
27;2021-03-12-2021-03-18;2783039;5968;91728;Bourgogne-Franche-Comté
27;2021-03-13-2021-03-19;2783039;6106;93884;Bourgogne-Franche-Comté
27;2021-03-14-2021-03-20;2783039;6169;94667;Bourgogne-Franche-Comté
27;2021-03-15-2021-03-21;2783039;6142;94668;Bourgogne-Franche-Comté
27;2021-03-16-2021-03-22;2783039;6383;96994;Bourgogne-Franche-Comté
27;2021-03-17-2021-03-23;2783039;6735;99727;Bourgogne-Franche-Comté
27;2021-03-18-2021-03-24;2783039;7129;102678;Bourgogne-Franche-Comté
27;2021-03-19-2021-03-25;2783039;7521;105062;Bourgogne-Franche-Comté
27;2021-03-20-2021-03-26;2783039;7948;107844;Bourgogne-Franche-Comté
27;2021-03-21-2021-03-27;2783039;8224;110053;Bourgogne-Franche-Comté
27;2021-03-22-2021-03-28;2783039;8272;110312;Bourgogne-Franche-Comté
27;2021-03-23-2021-03-29;2783039;8656;113255;Bourgogne-Franche-Comté
27;2021-03-24-2021-03-30;2783039;8920;117097;Bourgogne-Franche-Comté
27;2021-03-25-2021-03-31;2783039;9123;120500;Bourgogne-Franche-Comté
27;2021-03-26-2021-04-01;2783039;9415;123898;Bourgogne-Franche-Comté
27;2021-03-27-2021-04-02;2783039;9484;124530;Bourgogne-Franche-Comté
27;2021-03-28-2021-04-03;2783039;9545;126601;Bourgogne-Franche-Comté
27;2021-03-29-2021-04-04;2783039;9566;126790;Bourgogne-Franche-Comté
27;2021-03-30-2021-04-05;2783039;7847;105877;Bourgogne-Franche-Comté
27;2021-03-31-2021-04-06;2783039;8469;104018;Bourgogne-Franche-Comté
27;2021-04-01-2021-04-07;2783039;8631;102056;Bourgogne-Franche-Comté
27;2021-04-02-2021-04-08;2783039;8524;96233;Bourgogne-Franche-Comté
27;2021-04-03-2021-04-09;2783039;8485;90479;Bourgogne-Franche-Comté
28;2020-05-13-2020-05-19;3303500;148;9655;Normandie
28;2020-05-14-2020-05-20;3303500;124;10068;Normandie
28;2020-05-15-2020-05-21;3303500;103;9159;Normandie
28;2020-05-16-2020-05-22;3303500;97;8965;Normandie
28;2020-05-17-2020-05-23;3303500;97;8975;Normandie
28;2020-05-18-2020-05-24;3303500;93;9063;Normandie
28;2020-05-19-2020-05-25;3303500;76;8780;Normandie
28;2020-05-20-2020-05-26;3303500;68;9002;Normandie
28;2020-05-21-2020-05-27;3303500;63;8821;Normandie
28;2020-05-22-2020-05-28;3303500;64;9539;Normandie
28;2020-05-23-2020-05-29;3303500;57;9277;Normandie
28;2020-05-24-2020-05-30;3303500;53;9499;Normandie
28;2020-05-25-2020-05-31;3303500;51;9535;Normandie
28;2020-05-26-2020-06-01;3303500;45;8407;Normandie
28;2020-05-27-2020-06-02;3303500;42;8104;Normandie
28;2020-05-28-2020-06-03;3303500;40;8097;Normandie
28;2020-05-29-2020-06-04;3303500;43;8082;Normandie
28;2020-05-30-2020-06-05;3303500;38;8013;Normandie
28;2020-05-31-2020-06-06;3303500;44;7894;Normandie
28;2020-06-01-2020-06-07;3303500;44;7744;Normandie
28;2020-06-02-2020-06-08;3303500;47;8711;Normandie
28;2020-06-03-2020-06-09;3303500;47;8709;Normandie
28;2020-06-04-2020-06-10;3303500;48;8632;Normandie
28;2020-06-05-2020-06-11;3303500;51;8645;Normandie
28;2020-06-06-2020-06-12;3303500;60;8803;Normandie
28;2020-06-07-2020-06-13;3303500;66;8888;Normandie
28;2020-06-08-2020-06-14;3303500;71;8909;Normandie
28;2020-06-09-2020-06-15;3303500;85;8891;Normandie
28;2020-06-10-2020-06-16;3303500;95;9094;Normandie
28;2020-06-11-2020-06-17;3303500;121;9367;Normandie
28;2020-06-12-2020-06-18;3303500;133;9728;Normandie
28;2020-06-13-2020-06-19;3303500;139;10048;Normandie
28;2020-06-14-2020-06-20;3303500;145;10501;Normandie
28;2020-06-15-2020-06-21;3303500;142;10652;Normandie
28;2020-06-16-2020-06-22;3303500;156;11861;Normandie
28;2020-06-17-2020-06-23;3303500;162;13374;Normandie
28;2020-06-18-2020-06-24;3303500;150;14490;Normandie
28;2020-06-19-2020-06-25;3303500;149;15598;Normandie
28;2020-06-20-2020-06-26;3303500;146;16645;Normandie
28;2020-06-21-2020-06-27;3303500;136;17076;Normandie
28;2020-06-22-2020-06-28;3303500;143;17502;Normandie
28;2020-06-23-2020-06-29;3303500;131;18673;Normandie
28;2020-06-24-2020-06-30;3303500;138;19534;Normandie
28;2020-06-25-2020-07-01;3303500;138;20477;Normandie
28;2020-06-26-2020-07-02;3303500;135;21322;Normandie
28;2020-06-27-2020-07-03;3303500;142;21870;Normandie
28;2020-06-28-2020-07-04;3303500;145;22549;Normandie
28;2020-06-29-2020-07-05;3303500;139;22615;Normandie
28;2020-06-30-2020-07-06;3303500;130;22821;Normandie
28;2020-07-01-2020-07-07;3303500;128;22760;Normandie
28;2020-07-02-2020-07-08;3303500;122;22860;Normandie
28;2020-07-03-2020-07-09;3303500;124;23517;Normandie
28;2020-07-04-2020-07-10;3303500;113;24158;Normandie
28;2020-07-05-2020-07-11;3303500;108;24006;Normandie
28;2020-07-06-2020-07-12;3303500;108;23969;Normandie
28;2020-07-07-2020-07-13;3303500;112;23119;Normandie
28;2020-07-08-2020-07-14;3303500;89;20146;Normandie
28;2020-07-09-2020-07-15;3303500;84;20390;Normandie
28;2020-07-10-2020-07-16;3303500;89;20528;Normandie
28;2020-07-11-2020-07-17;3303500;98;21183;Normandie
28;2020-07-12-2020-07-18;3303500;94;21110;Normandie
28;2020-07-13-2020-07-19;3303500;92;21174;Normandie
28;2020-07-14-2020-07-20;3303500;91;21718;Normandie
28;2020-07-15-2020-07-21;3303500;104;24406;Normandie
28;2020-07-16-2020-07-22;3303500;109;23798;Normandie
28;2020-07-17-2020-07-23;3303500;107;22938;Normandie
28;2020-07-18-2020-07-24;3303500;100;21631;Normandie
28;2020-07-19-2020-07-25;3303500;104;21687;Normandie
28;2020-07-20-2020-07-26;3303500;109;21677;Normandie
28;2020-07-21-2020-07-27;3303500;107;21274;Normandie
28;2020-07-22-2020-07-28;3303500;106;21359;Normandie
28;2020-07-23-2020-07-29;3303500;114;21488;Normandie
28;2020-07-24-2020-07-30;3303500;105;21385;Normandie
28;2020-07-25-2020-07-31;3303500;118;21553;Normandie
28;2020-07-26-2020-08-01;3303500;127;21758;Normandie
28;2020-07-27-2020-08-02;3303500;130;21710;Normandie
28;2020-07-28-2020-08-03;3303500;141;21959;Normandie
28;2020-07-29-2020-08-04;3303500;153;22229;Normandie
28;2020-07-30-2020-08-05;3303500;167;22554;Normandie
28;2020-07-31-2020-08-06;3303500;185;23047;Normandie
28;2020-08-01-2020-08-07;3303500;202;23349;Normandie
28;2020-08-02-2020-08-08;3303500;209;22944;Normandie
28;2020-08-03-2020-08-09;3303500;212;22835;Normandie
28;2020-08-04-2020-08-10;3303500;222;22681;Normandie
28;2020-08-05-2020-08-11;3303500;237;22434;Normandie
28;2020-08-06-2020-08-12;3303500;243;21808;Normandie
28;2020-08-07-2020-08-13;3303500;257;21874;Normandie
28;2020-08-08-2020-08-14;3303500;278;22096;Normandie
28;2020-08-09-2020-08-15;3303500;290;21623;Normandie
28;2020-08-10-2020-08-16;3303500;310;22030;Normandie
28;2020-08-11-2020-08-17;3303500;344;23052;Normandie
28;2020-08-12-2020-08-18;3303500;392;24455;Normandie
28;2020-08-13-2020-08-19;3303500;435;26170;Normandie
28;2020-08-14-2020-08-20;3303500;466;27230;Normandie
28;2020-08-15-2020-08-21;3303500;477;28501;Normandie
28;2020-08-16-2020-08-22;3303500;508;29813;Normandie
28;2020-08-17-2020-08-23;3303500;494;29669;Normandie
28;2020-08-18-2020-08-24;3303500;540;30848;Normandie
28;2020-08-19-2020-08-25;3303500;612;31714;Normandie
28;2020-08-20-2020-08-26;3303500;681;32835;Normandie
28;2020-08-21-2020-08-27;3303500;830;35174;Normandie
28;2020-08-22-2020-08-28;3303500;938;37251;Normandie
28;2020-08-23-2020-08-29;3303500;994;38208;Normandie
28;2020-08-24-2020-08-30;3303500;1065;38781;Normandie
28;2020-08-25-2020-08-31;3303500;1198;39828;Normandie
28;2020-08-26-2020-09-01;3303500;1234;40023;Normandie
28;2020-08-27-2020-09-02;3303500;1306;41177;Normandie
28;2020-08-28-2020-09-03;3303500;1339;41511;Normandie
28;2020-08-29-2020-09-04;3303500;1422;42032;Normandie
28;2020-08-30-2020-09-05;3303500;1421;41980;Normandie
28;2020-08-31-2020-09-06;3303500;1505;42767;Normandie
28;2020-09-01-2020-09-07;3303500;1620;43852;Normandie
28;2020-09-02-2020-09-08;3303500;1783;47371;Normandie
28;2020-09-03-2020-09-09;3303500;1932;49835;Normandie
28;2020-09-04-2020-09-10;3303500;2072;52929;Normandie
28;2020-09-05-2020-09-11;3303500;2239;55245;Normandie
28;2020-09-06-2020-09-12;3303500;2310;56252;Normandie
28;2020-09-07-2020-09-13;3303500;2240;56079;Normandie
28;2020-09-08-2020-09-14;3303500;2423;58279;Normandie
28;2020-09-09-2020-09-15;3303500;2558;58878;Normandie
28;2020-09-10-2020-09-16;3303500;2721;59114;Normandie
28;2020-09-11-2020-09-17;3303500;2765;57852;Normandie
28;2020-09-12-2020-09-18;3303500;2872;56893;Normandie
28;2020-09-13-2020-09-19;3303500;2922;56774;Normandie
28;2020-09-14-2020-09-20;3303500;2941;56759;Normandie
28;2020-09-15-2020-09-21;3303500;2964;55061;Normandie
28;2020-09-16-2020-09-22;3303500;3088;52965;Normandie
28;2020-09-17-2020-09-23;3303500;3005;50402;Normandie
28;2020-09-18-2020-09-24;3303500;2967;48548;Normandie
28;2020-09-19-2020-09-25;3303500;2903;47184;Normandie
28;2020-09-20-2020-09-26;3303500;2847;45948;Normandie
28;2020-09-21-2020-09-27;3303500;2817;45051;Normandie
28;2020-09-22-2020-09-28;3303500;2683;43375;Normandie
28;2020-09-23-2020-09-29;3303500;2520;42384;Normandie
28;2020-09-24-2020-09-30;3303500;2554;42288;Normandie
28;2020-09-25-2020-10-01;3303500;2678;42110;Normandie
28;2020-09-26-2020-10-02;3303500;2849;41852;Normandie
28;2020-09-27-2020-10-03;3303500;2959;42387;Normandie
28;2020-09-28-2020-10-04;3303500;3011;42529;Normandie
28;2020-09-29-2020-10-05;3303500;3357;43574;Normandie
28;2020-09-30-2020-10-06;3303500;3678;44757;Normandie
28;2020-10-01-2020-10-07;3303500;3986;45749;Normandie
28;2020-10-02-2020-10-08;3303500;4247;47379;Normandie
28;2020-10-03-2020-10-09;3303500;4427;49138;Normandie
28;2020-10-04-2020-10-10;3303500;4594;49635;Normandie
28;2020-10-05-2020-10-11;3303500;4693;50290;Normandie
28;2020-10-06-2020-10-12;3303500;4925;51952;Normandie
28;2020-10-07-2020-10-13;3303500;5125;54038;Normandie
28;2020-10-08-2020-10-14;3303500;5396;56209;Normandie
28;2020-10-09-2020-10-15;3303500;5668;58923;Normandie
28;2020-10-10-2020-10-16;3303500;6111;62206;Normandie
28;2020-10-11-2020-10-17;3303500;6187;63329;Normandie
28;2020-10-12-2020-10-18;3303500;6201;63288;Normandie
28;2020-10-13-2020-10-19;3303500;6738;65257;Normandie
28;2020-10-14-2020-10-20;3303500;7204;66087;Normandie
28;2020-10-15-2020-10-21;3303500;7692;67559;Normandie
28;2020-10-16-2020-10-22;3303500;8332;68852;Normandie
28;2020-10-17-2020-10-23;3303500;9031;70416;Normandie
28;2020-10-18-2020-10-24;3303500;9374;71532;Normandie
28;2020-10-19-2020-10-25;3303500;9481;72125;Normandie
28;2020-10-20-2020-10-26;3303500;10215;73619;Normandie
28;2020-10-21-2020-10-27;3303500;11022;75788;Normandie
28;2020-10-22-2020-10-28;3303500;11631;78245;Normandie
28;2020-10-23-2020-10-29;3303500;11900;79733;Normandie
28;2020-10-24-2020-10-30;3303500;12000;81986;Normandie
28;2020-10-25-2020-10-31;3303500;12088;83171;Normandie
28;2020-10-26-2020-11-01;3303500;12121;83476;Normandie
28;2020-10-27-2020-11-02;3303500;12315;85333;Normandie
28;2020-10-28-2020-11-03;3303500;12193;87463;Normandie
28;2020-10-29-2020-11-04;3303500;11774;87649;Normandie
28;2020-10-30-2020-11-05;3303500;11499;88859;Normandie
28;2020-10-31-2020-11-06;3303500;11086;88438;Normandie
28;2020-11-01-2020-11-07;3303500;10793;87241;Normandie
28;2020-11-02-2020-11-08;3303500;10645;86993;Normandie
28;2020-11-03-2020-11-09;3303500;9757;86472;Normandie
28;2020-11-04-2020-11-10;3303500;9082;85612;Normandie
28;2020-11-05-2020-11-11;3303500;7605;74398;Normandie
28;2020-11-06-2020-11-12;3303500;7266;73251;Normandie
28;2020-11-07-2020-11-13;3303500;6713;71370;Normandie
28;2020-11-08-2020-11-14;3303500;6524;70660;Normandie
28;2020-11-09-2020-11-15;3303500;6467;70173;Normandie
28;2020-11-10-2020-11-16;3303500;6112;66898;Normandie
28;2020-11-11-2020-11-17;3303500;5643;64211;Normandie
28;2020-11-12-2020-11-18;3303500;6109;71248;Normandie
28;2020-11-13-2020-11-19;3303500;5497;69106;Normandie
28;2020-11-14-2020-11-20;3303500;5106;67278;Normandie
28;2020-11-15-2020-11-21;3303500;4912;66963;Normandie
28;2020-11-16-2020-11-22;3303500;4821;66660;Normandie
28;2020-11-17-2020-11-23;3303500;4286;64211;Normandie
28;2020-11-18-2020-11-24;3303500;3833;61612;Normandie
28;2020-11-19-2020-11-25;3303500;3575;59834;Normandie
28;2020-11-20-2020-11-26;3303500;3359;58001;Normandie
28;2020-11-21-2020-11-27;3303500;3098;55912;Normandie
28;2020-11-22-2020-11-28;3303500;2982;55167;Normandie
28;2020-11-23-2020-11-29;3303500;2941;54907;Normandie
28;2020-11-24-2020-11-30;3303500;2677;52954;Normandie
28;2020-11-25-2020-12-01;3303500;2572;51739;Normandie
28;2020-11-26-2020-12-02;3303500;2515;50826;Normandie
28;2020-11-27-2020-12-03;3303500;2409;50860;Normandie
28;2020-11-28-2020-12-04;3303500;2386;50380;Normandie
28;2020-11-29-2020-12-05;3303500;2417;50704;Normandie
28;2020-11-30-2020-12-06;3303500;2479;51054;Normandie
28;2020-12-01-2020-12-07;3303500;2618;50910;Normandie
28;2020-12-02-2020-12-08;3303500;2692;51920;Normandie
28;2020-12-03-2020-12-09;3303500;2758;52223;Normandie
28;2020-12-04-2020-12-10;3303500;2907;53503;Normandie
28;2020-12-05-2020-12-11;3303500;2924;55174;Normandie
28;2020-12-06-2020-12-12;3303500;2997;56147;Normandie
28;2020-12-07-2020-12-13;3303500;2964;56268;Normandie
28;2020-12-08-2020-12-14;3303500;3100;61256;Normandie
28;2020-12-09-2020-12-15;3303500;3149;66653;Normandie
28;2020-12-10-2020-12-16;3303500;3171;72859;Normandie
28;2020-12-11-2020-12-17;3303500;3219;80398;Normandie
28;2020-12-12-2020-12-18;3303500;3377;91252;Normandie
28;2020-12-13-2020-12-19;3303500;3408;99270;Normandie
28;2020-12-14-2020-12-20;3303500;3409;100103;Normandie
28;2020-12-15-2020-12-21;3303500;3487;109666;Normandie
28;2020-12-16-2020-12-22;3303500;3586;123556;Normandie
28;2020-12-17-2020-12-23;3303500;3755;138124;Normandie
28;2020-12-18-2020-12-24;3303500;3637;140897;Normandie
28;2020-12-19-2020-12-25;3303500;3090;122203;Normandie
28;2020-12-20-2020-12-26;3303500;3181;117547;Normandie
28;2020-12-21-2020-12-27;3303500;3181;116898;Normandie
28;2020-12-22-2020-12-28;3303500;3268;106902;Normandie
28;2020-12-23-2020-12-29;3303500;3465;93654;Normandie
28;2020-12-24-2020-12-30;3303500;3585;82973;Normandie
28;2020-12-25-2020-12-31;3303500;3739;78961;Normandie
28;2020-12-26-2021-01-01;3303500;3759;79225;Normandie
28;2020-12-27-2021-01-02;3303500;3896;80019;Normandie
28;2020-12-28-2021-01-03;3303500;3958;80345;Normandie
28;2020-12-29-2021-01-04;3303500;4239;83379;Normandie
28;2020-12-30-2021-01-05;3303500;4512;84023;Normandie
28;2020-12-31-2021-01-06;3303500;4612;80303;Normandie
28;2021-01-01-2021-01-07;3303500;4820;80283;Normandie
28;2021-01-02-2021-01-08;3303500;5640;94441;Normandie
28;2021-01-03-2021-01-09;3303500;5585;93810;Normandie
28;2021-01-04-2021-01-10;3303500;5602;93632;Normandie
28;2021-01-05-2021-01-11;3303500;5593;91582;Normandie
28;2021-01-06-2021-01-12;3303500;5550;91811;Normandie
28;2021-01-07-2021-01-13;3303500;5627;91800;Normandie
28;2021-01-08-2021-01-14;3303500;5783;91595;Normandie
